ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
MexH	3000807	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	7.46	83.00	11.00	0	0	0	0	N/A	N/A		1113	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
AcrF	3000502	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	104.00	39.00	143.00	97.84	3038.00	22.35	0	0	0	0	N/A	N/A	AcrE (1); acrB (1); smeB (1)	3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
AcrE	3000499	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	27.00	4.00	31.00	99.05	1147.00	35.52	0	0	0	0	N/A	N/A	AcrS (1); AcrF (1)	1158	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
MOX-8	3002190	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	1.00	1.00	2.00	4.08	47.00	0.00	0	0	0	0	N/A	N/A		1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
CARB-12	3002250	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	1.00	2.00	17.19	149.00	5.50	0	0	0	0	N/A	N/A		867	CARB beta-lactamase	penam	antibiotic inactivation
lnuF	3002839	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	131.00	48.00	179.00	100.00	822.00	16.03	0	0	0	0	N/A	N/A	aadA6 (1); OXA-838 (1); EreA (1)	822	lincosamide nucleotidyltransferase (LNU)	lincosamide antibiotic	antibiotic inactivation
OXA-224	3001806	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	17.33	144.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
VEB-6	3002374	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	8.00	4.00	12.00	64.22	578.00	0.50	0	0	0	0	N/A	N/A	VEB-1 (1); AAC(3)-Ib (1); VEB-9 (1); VEB-23 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
APH(6)-Ia	3002657	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces griseus	1.00	1.00	2.00	11.26	104.00	11.00	0	0	0	0	N/A	N/A		924	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
OXA-209	3001809	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	13.00	9.00	22.00	70.06	578.00	17.00	0	0	0	0	N/A	N/A	ErmF (1); OXA-347 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
ACT-12	3001834	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	1.00	1.00	2.00	13.18	151.00	5.50	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
smeA	3003051	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	4.00	3.00	7.00	28.74	344.00	15.43	0	0	0	0	N/A	N/A	smeB (1)	1197	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
OXA-33	3001427	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	27.60	212.00	36.00	0	0	0	0	N/A	N/A		768	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
EreA2	3002826	protein homolog model	CARD	1	100.0	no data	no data	Providencia stuartii	51.00	10.00	61.00	100.00	1227.00	18.02	0	0	0	0	N/A	N/A	EreA (1); OXA-251 (1); OXA-520 (1); aadA13 (1); aadA4 (1); aadA5 (1); OXA-795 (1)	1227	macrolide esterase	macrolide antibiotic	antibiotic inactivation
TEM-160	3001026	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	2.00	0.00	2.00	25.78	222.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
GES-2	3002331	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	33.00	7.00	40.00	100.00	864.00	1.70	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-31 (1); GES-4 (1); GES-5 (1); GES-39 (1); GES-14 (1); GES-15 (1); GES-43 (1); dfrB5 (1); GES-20 (1); OXA-534 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA3	3002603	protein homolog model	CARD	1	100.0	no data	no data	Plasmid NR79	86.00	18.00	104.00	100.00	792.00	2.05	0	0	0	0	N/A	N/A	aadA2 (1); aadA8 (1); cmlA1 (1); aadA17 (1); OXA-251 (1); aadA15 (1); GES-24 (1); OXA-824 (1); ANT(3'')-IIa (1); APH(3'')-Ib (1); aadA25 (1); qacEdelta1 (1); aadA8b (1)	792	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
CMY-22	3002033	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-59 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
ErmB	3000375	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	73.00	39.00	112.00	100.00	747.00	26.50	0	0	0	0	N/A	N/A		747	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
smeR	3003066	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	60.00	58.00	118.00	42.61	294.00	11.07	0	0	0	0	N/A	N/A		690	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
tetS	3000192	protein homolog model	CARD	1	100.0	no data	no data	Listeria monocytogenes	9.00	1.00	10.00	49.38	951.00	37.20	0	0	0	0	N/A	N/A		1926	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
mtrA	3000816	protein homolog model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	174.00	88.00	262.00	100.00	687.00	17.43	0	0	0	0	N/A	N/A		687	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; penam	antibiotic efflux
OKP-B-20	3002453	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	2.00	4.00	18.93	163.00	0.25	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
aad(6)	3002628	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus oralis	3.00	0.00	3.00	36.58	304.00	16.33	0	0	0	0	N/A	N/A	ANT(6)-Ia (1)	831	ANT(6)	aminoglycoside antibiotic	antibiotic inactivation
FosB	3000172	protein homolog model	CARD	1	100.0	no data	no data	Bacillus cereus	1.00	1.00	2.00	26.14	109.00	20.50	0	0	0	0	N/A	N/A		417	fosfomycin thiol transferase	fosfomycin	antibiotic inactivation
OXA-183	3001475	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	3.00	6.00	47.07	377.00	0.33	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-205	3001483	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	45.00	15.00	60.00	100.00	801.00	14.32	0	0	0	0	N/A	N/A	OXA-119 (1); OXA-118 (1); qacEdelta1 (1); aadA13 (1); OXA-732 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-17	3001412	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	46.00	19.00	65.00	98.00	785.00	0.57	0	0	0	0	N/A	N/A	OXA-240 (1); OXA-663 (1); OXA-74 (1); OXA-795 (1); OXA-454 (1); AAC(6')-Ib7 (1); OXA-251 (1); OXA-520 (1); OXA-677 (1); OXA-823 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrVC6	3002803	protein homolog model	CARD	1	100.0	no data	no data	Vibrio parahaemolyticus	2.00	1.00	3.00	10.05	66.00	0.00	0	0	0	0	N/A	N/A	arr-3 (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-10	3001405	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	65.00	11.00	76.00	100.00	801.00	0.74	0	0	0	0	N/A	N/A	OXA-74 (1); OXA-233 (1); OXA-827 (1); OXA-656 (1); OXA-655 (1); OXA-663 (1); aadA12 (1); aadA6 (1); ANT(3'')-IIa (1); OXA-14 (1); OXA-251 (1); OXA-11 (1); OXA-246 (1); OXA-368 (1); OXA-794 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
dfrA14	3002859	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	57.00	22.00	79.00	100.00	474.00	21.41	0	0	0	0	N/A	N/A	ANT(2'')-Ia (1); aadA22 (1); aadA15 (1); aadA21 (1); aadA8 (1); aadA25 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
OXA-101	3001439	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	31.00	9.00	40.00	100.00	801.00	2.77	0	0	0	0	N/A	N/A	OXA-932 (1); AAC(6')-Ib7 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
LRA-1	3002482	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	2.00	2.00	4.00	11.82	105.00	11.00	0	0	0	0	N/A	N/A		888	class A LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
SHV-86	3001140	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	SHV-225 (1)	861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-74	3001798	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	51.00	14.00	65.00	95.38	764.00	0.66	0	0	0	0	N/A	N/A	OXA-655 (1); OXA-233 (1); cmlA5 (1); cmlA6 (1); AAC(6')-Ib7 (1); OXA-795 (1); OXA-10 (1); OXA-17 (1); OXA-454 (1); OXA-240 (1); OXA-11 (1); OXA-827 (1); OXA-824 (1); aadA24 (1); OXA-14 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SAT-4	3002897	protein homolog model	CARD	1	100.0	no data	no data	Campylobacter coli	1.00	1.00	2.00	27.81	151.00	22.00	0	0	0	0	N/A	N/A		543	streptothricin acetyltransferase (SAT)	nucleoside antibiotic	antibiotic inactivation
MexT	3000814	protein overexpression model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	91.00	55.00	146.00	86.78	906.00	14.08	0	0	0	0	N/A	N/A	MexE (1)	1044	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
MexD	3000801	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	570.00	450.00	1020.00	77.91	2440.00	9.10	0	0	0	0	N/A	N/A	MexC (1); AxyY (1); amrB (1); smeB (1); MexB (1); MexF (1); smeE (1)	3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin; penam; tetracycline antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
tet(41)	3000569	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	1.00	1.00	2.00	12.77	151.00	20.50	0	0	0	0	N/A	N/A		1182	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
lmrD	3002882	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus lactis	4.00	2.00	6.00	24.51	489.00	24.33	0	0	0	0	N/A	N/A		1995	ATP-binding cassette (ABC) antibiotic efflux pump	lincosamide antibiotic	antibiotic efflux
catQ	3002687	protein homolog model	CARD	1	100.0	no data	no data	Clostridium perfringens	20.00	8.00	28.00	100.00	660.00	29.79	0	0	0	0	N/A	N/A		660	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
OprA	3003039	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	123.00	123.00	246.00	16.45	231.00	8.93	0	0	0	0	N/A	N/A		1404	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; tetracycline antibiotic	antibiotic efflux
arnA	3002985	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	335.00	131.00	466.00	86.22	1715.00	18.26	0	0	0	0	N/A	N/A		1989	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
AAC(6')-IIa	3002594	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	18.00	4.00	22.00	100.00	555.00	30.50	0	0	0	0	N/A	N/A	dfrB5 (1); AAC(6')-Ib7 (1); arr-3 (1); arr-2 (1)	555	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
OXA-258	3001503	protein homolog model	CARD	1	100.0	no data	no data	Achromobacter ruhlandii	1.00	1.00	2.00	4.24	35.00	0.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
adeK	3000782	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	2.00	2.00	4.00	6.53	95.00	11.50	0	0	0	0	N/A	N/A		1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
ramA	3000823	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	5.00	3.00	8.00	93.87	352.00	15.50	0	0	0	0	N/A	N/A		375	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
GES-18	3002347	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	14.00	3.00	17.00	87.15	753.00	0.76	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); GES-30 (1); GES-24 (1); AAC(6')-Ib9 (1); GES-46 (1); AAC(6')-Ib8 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
macA	3000533	protein homolog model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	5.00	5.00	10.00	35.03	413.00	11.00	0	0	0	0	N/A	N/A		1179	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
aadA24	3002621	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	133.00	43.00	176.00	97.31	759.00	2.86	0	0	0	0	N/A	N/A	OXA-233 (1); aadA12 (1); OXA-74 (1); OXA-656 (1); aadA8 (1); aadA (1); aadA22 (1); OXA-823 (1); OXA-11 (1); ANT(3'')-IIa (1); EreA (1); aadA6 (1); OXA-161 (1); OXA-732 (1); cmlA5 (1); OXA-836 (1); qacE (1); APH(3')-Ib (1); sul1 (1); qacEdelta1 (1); aadA15 (1)	780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-34	3001428	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	1.00	9.00	81.71	630.00	3.11	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-544 (1); qacL (1)	771	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
tetM	3000186	protein homolog model	CARD	1	100.0	no data	no data	Erysipelothrix rhusiopathiae	113.00	26.00	139.00	100.00	1920.00	31.42	0	0	0	0	N/A	N/A	tetA(P) (1)	1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ACT-28	3001848	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	0.00	4.00	35.60	408.00	1.00	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
Erm(39)	3000602	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	9.00	5.00	14.00	84.62	627.00	24.50	0	0	0	0	N/A	N/A		741	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
MIR-1	3002166	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	MIR-16 (1)	1146	MIR beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
OXA-142	3001803	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	33.00	10.00	43.00	92.38	740.00	0.51	0	0	0	0	N/A	N/A	OXA-655 (1); OXA-256 (1); cmlA5 (1); AAC(6')-Ib7 (1); ANT(3'')-IIa (1); OXA-246 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrB4	3002718	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	23.41	151.00	0.50	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
tet36	3000197	protein homolog model	CARD	1	100.0	no data	no data	Bacteroides coprosuis	240.00	52.00	292.00	99.27	1909.00	29.13	0	0	0	0	N/A	N/A		1923	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
ceoA	3003009	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	5.00	5.00	10.00	14.61	178.00	11.00	0	0	0	0	N/A	N/A		1218	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic efflux
tap	3000343	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium fortuitum	62.00	30.00	92.00	98.86	1216.00	17.43	0	0	0	0	N/A	N/A		1230	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
CTX-M-66	3001927	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	0.00	1.00	12.21	107.00	1.00	0	0	0	0	N/A	N/A	CTX-M-209 (1)	876	CTX-M beta-lactamase	cephalosporin	antibiotic inactivation
mphB	3000318	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	39.05	355.00	17.50	0	0	0	0	N/A	N/A		909	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
OXA-415	3001606	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	3.00	10.00	54.59	452.00	0.60	0	0	0	0	N/A	N/A	qacEdelta1 (1); aadA (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
GES-24	3002353	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	28.00	7.00	35.00	91.67	792.00	0.71	0	0	0	0	N/A	N/A	GES-15 (1); GES-46 (1); AAC(6')-Ib7 (1); AAC(6')-Ib4 (1); GES-14 (1); GES-18 (1); GES-29 (1); aadA3 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
vanO	3002913	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	3.00	3.00	6.00	20.37	212.00	11.00	0	0	0	0	N/A	N/A		1041	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
emrA	3000027	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	66.00	42.00	108.00	87.81	1030.00	18.02	0	0	0	0	N/A	N/A	emrR (1); emrB (1); Klebsiella_pneumoniae_KpnH (1)	1173	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
vanF	3002908	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus popilliae	1.00	1.00	2.00	3.78	39.00	11.00	0	0	0	0	N/A	N/A		1032	glycopeptide resistance gene cluster; Van ligase	glycopeptide antibiotic	antibiotic target alteration
aadA16	3002616	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	36.00	14.00	50.00	100.00	846.00	11.04	0	0	0	0	N/A	N/A	aadA10 (1); aadA6 (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-97	3001647	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	17.91	151.00	0.50	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-56	3001795	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	6.00	15.00	73.28	587.00	1.27	0	0	0	0	N/A	N/A	OXA-7 (1); ANT(3'')-IIa (1); OXA-19 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
aadA11	3002611	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	208.00	121.00	329.00	100.00	846.00	9.53	0	0	0	0	N/A	N/A	ANT(3'')-Ii-AAC(6')-IId_fusion_protein (1); aadA6 (1); qacL (1); aadA10 (1); OXA-161 (1); OXA-677 (1); qacEdelta1 (1); OXA-21 (1)	846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
QnrS7	3002796	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	5.48	36.00	0.00	0	0	0	0	N/A	N/A		657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
Streptococcus pneumoniae PBP1a conferring resistance to amoxicillin	3003041	protein variant model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	4.00	2.00	6.00	23.10	499.00	15.67	0	0	0	0	N/A	N/A		2160	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	cephalosporin; cephamycin; penam	antibiotic target alteration
tet(43)	3000573	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	3.00	3.00	6.00	11.47	179.00	11.33	0	0	0	0	N/A	N/A		1560	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
mexY	3003033	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	252.00	211.00	463.00	43.30	1360.00	8.15	0	0	0	0	N/A	N/A	smeB (1)	3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MdtK	3001327	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	6.00	2.00	8.00	42.81	610.00	17.00	0	0	0	0	N/A	N/A		1425	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic	antibiotic efflux
AAC(6')-Ib-cr1	3002547	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	2.00	1.00	3.00	25.05	139.00	0.33	0	0	0	0	N/A	N/A	AAC(6')-Ib-cr3 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
VEB-2	3002371	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	8.00	3.00	11.00	67.00	603.00	0.73	0	0	0	0	N/A	N/A	cmlA6 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
QnrVC3	3002800	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	11.00	10.00	21.00	78.69	517.00	0.29	0	0	0	0	N/A	N/A	QnrVC1 (1)	657	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
OXA-14	3001409	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	36.00	12.00	48.00	94.26	755.00	0.58	0	0	0	0	N/A	N/A	OXA-10 (1); OXA-256 (1); OXA-233 (1); aadA (1); QnrVC1 (1); AAC(6')-Ib7 (1); qacL (1); OXA-240 (1); OXA-928 (1); OXA-74 (1); ANT(3'')-IIa (1); OXA-246 (1); aadA21 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
QnrB5	3002719	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	12.00	4.00	16.00	91.92	626.00	5.50	0	0	0	0	N/A	N/A		681	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
MOX-4	3002184	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	5.00	2.00	7.00	34.55	397.00	0.29	0	0	0	0	N/A	N/A	MOX-10 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
AAC(6')-Ie-APH(2'')-Ia	3002597	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	11.00	3.00	14.00	73.26	1055.00	32.43	0	0	0	0	N/A	N/A		1440	APH(2''); AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
vanX gene in vanO cluster	3002954	protein homolog model	CARD	1	100.0	no data	no data	Rhodococcus hoagii	3.00	1.00	4.00	38.59	235.00	16.50	0	0	0	0	N/A	N/A		609	vanX; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
GES-26	3003181	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	15.00	4.00	19.00	79.75	689.00	0.79	0	0	0	0	N/A	N/A	GES-14 (1); AAC(6')-Ib7 (1); GES-5 (1); GES-42 (1); GES-1 (1)	864	GES beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
bacA	3002986	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	28.00	14.00	42.00	100.00	822.00	24.90	0	0	0	0	N/A	N/A		822	undecaprenyl pyrophosphate related proteins	peptide antibiotic	antibiotic target alteration
