ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
Salmonella enterica 16S rRNA (rrsD) mutation conferring resistance to spectinomycin	3003512	rRNA gene variant model	CARD	1	100.0	no data	no data	Salmonella enterica	6618.00	689.00	7307.00	100.00	1544.00	4.99	0	0	0	0	N/A	N/A	Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_telithromycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clindamycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_oxazolidinone_antibiotics (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_chloramphenicol (1); Moraxella_catarrhalis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Clostridioides_difficile_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_clindamycin (1); Mycobacteroides_chelonae_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycobacteroides_abscessus_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Neisseria_meningitidis_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_kanamycin_A (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_kanamycin_A (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_paromomycin (1); Streptococcus_pneumoniae_23S_rRNA_mutation_conferring_resistance_to_macrolides_and_streptogramins_antibiotics (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_gentamicin_C (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_viomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Cutibacterium_acnes_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tobramycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_capreomycin (1); Chlamydophila_psittaci_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_neomycin (1); Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_streptomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_hygromycin_B (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_mutation_conferring_resistance_to_edeine (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_tetracycline (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_viomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_G418 (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Pasteurella_multocida_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Chlamydomonas_reinhardtii_16S_rRNA_(rrnS)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_viomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_gentamicin_C (1)	1544	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	aminoglycoside antibiotic	antibiotic target alteration
Mycobacterium tuberculosis gyrB mutant conferring resistance to fluoroquinolones	3003459	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	3716.00	1121.00	4837.00	98.32	2109.00	20.81	0	0	0	0	N/A	N/A	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones (1); Neisseria_gonorrhoeae_gyrB_conferring_resistance_to_zoliflodacin (1); Mycobacterium_tuberculosis_gyrA_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_leprae_gyrB_conferring_resistance_to_fluoroquinolones (1); Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_leprae_gyrA_conferring_resistance_to_fluoroquinolones (1); Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Burkholderia_dolosa_gyrA_conferring_resistance_to_fluoroquinolones (1)	2145	fluoroquinolone resistant gyrB	fluoroquinolone antibiotic	antibiotic target alteration
Mycolicibacterium smegmatis 16S rRNA (rrsA) mutation conferring resistance to neomycin	3003544	rRNA gene variant model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	4641.00	944.00	5585.00	100.00	1529.00	0.43	0	0	0	0	N/A	N/A	Chlamydophila_psittaci_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Cutibacterium_acnes_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_kanamycin_A (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_viomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Salmonella_enterica_16S_rRNA_(rrsD)_mutation_conferring_resistance_to_spectinomycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_capreomycin (1); Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_hygromycin_B (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Neisseria_meningitidis_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_gentamicin_C (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_viomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_kanamycin_A (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_viomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Clostridioides_difficile_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_clindamycin (1); Mycobacterium_avium_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid (1); Mycobacterium_kansasii_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Propionibacteria_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Mycobacteroides_abscessus_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Streptomyces_ambofaciens_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Mycolicibacterium_smegmatis_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycobacterium_intracellulare_23S_rRNA_with_mutation_conferring_resistance_to_azithromycin (1); Streptococcus_pneumoniae_23S_rRNA_mutation_conferring_resistance_to_macrolides_and_streptogramins_antibiotics (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clindamycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_telithromycin (1); Mycobacterium_intracellulare_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_oxazolidinone_antibiotics (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_paromomycin (1); Helicobacter_pylori_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Halobacterium_salinarum_16S_rRNA_mutation_conferring_resistance_to_pactamycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_hygromycin_B (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_G418 (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tobramycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_spectinomycin (1); Chlamydomonas_reinhardtii_16S_rRNA_(rrnS)_mutation_conferring_resistance_to_streptomycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_streptomycin (1); Pasteurella_multocida_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_spectinomycin (1)	1529	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	aminoglycoside antibiotic	antibiotic target alteration
Staphylococcus aureus parC conferring resistance to fluoroquinolones	3003312	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus	6.00	4.00	10.00	8.28	199.00	13.20	0	0	0	0	N/A	N/A		2403	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Morganella morganii gyrB conferring resistance to fluoroquinolones	3003306	protein variant model	CARD	1	100.0	no data	no data	Morganella morganii	80.00	63.00	143.00	54.24	1310.00	8.47	0	0	0	0	N/A	N/A	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin (1); Salmonella_serovars_gyrB_conferring_resistance_to_fluoroquinolones (1)	2415	fluoroquinolone resistant gyrB	fluoroquinolone antibiotic	antibiotic target alteration
Mycobacterium leprae gyrA conferring resistance to fluoroquinolones	3003298	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium leprae	301.00	168.00	469.00	57.47	2155.00	12.92	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_gyrB_mutant_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_leprae_gyrB_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_tuberculosis_gyrA_conferring_resistance_to_fluoroquinolones (1); Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1)	3750	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Salmonella serovars gyrB conferring resistance to fluoroquinolones	3003307	protein variant model	CARD	1	100.0	no data	no data	Salmonella enterica	319.00	174.00	493.00	98.88	2388.00	9.25	0	0	0	0	N/A	N/A	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin (1); Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1); Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolones (1)	2415	fluoroquinolone resistant gyrB	fluoroquinolone antibiotic	antibiotic target alteration
Klebsiella aerogenes Omp36	3003385	protein variant model	CARD	1	100.0	no data	no data	Klebsiella aerogenes	23.00	10.00	33.00	68.44	772.00	2.48	0	0	0	0	N/A	N/A	porin_OmpC (1); Klebsiella_pneumoniae_OmpK36 (1); Klebsiella_pneumoniae_OmpK35 (1)	1128	General Bacterial Porin with reduced permeability to beta-lactams	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic
Escherichia coli 16S rRNA (rrnB) mutation conferring resistance to spectinomycin	3003377	rRNA gene variant model	CARD	1	100.0	no data	no data	Escherichia coli	423.00	94.00	517.00	100.00	1542.00	0.31	0	0	0	0	N/A	N/A	Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_paromomycin (1); Salmonella_enterica_16S_rRNA_(rrsD)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_gentamicin_C (1); Escherichia_coli_16S_rRNA_mutation_conferring_resistance_to_edeine (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_viomycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Neisseria_meningitidis_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_G418 (1); Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_kanamycin_A (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin (1); Chlamydomonas_reinhardtii_16S_rRNA_(rrnS)_mutation_conferring_resistance_to_streptomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_gentamicin_C (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_tetracycline (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_neomycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_streptomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_hygromycin_B (1); Brachyspira_hyodysenteriae_23S_rRNA_with_mutation_conferring_resistance_to_tylosin (1); Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1)	1542	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	aminoglycoside antibiotic	antibiotic target alteration
Escherichia coli 16S rRNA (rrsB) mutation conferring resistance to paromomycin	3003403	rRNA gene variant model	CARD	1	100.0	no data	no data	Escherichia coli	419.00	97.00	516.00	100.00	1542.00	0.26	0	0	0	0	N/A	N/A	Salmonella_enterica_16S_rRNA_(rrsD)_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_G418 (1); Pasteurella_multocida_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_kanamycin_A (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_gentamicin_C (1); Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_mutation_conferring_resistance_to_edeine (1); Neisseria_meningitidis_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_viomycin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Chlamydomonas_reinhardtii_16S_rRNA_(rrnS)_mutation_conferring_resistance_to_streptomycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_streptomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_viomycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Cutibacterium_acnes_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Mycobacterium_kansasii_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_hygromycin_B (1)	1542	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	aminoglycoside antibiotic	antibiotic target alteration
Escherichia coli 16S rRNA (rrsB) mutation conferring resistance to tobramycin	3003408	rRNA gene variant model	CARD	1	100.0	no data	no data	Escherichia coli	383.00	94.00	477.00	100.00	1542.00	0.30	0	0	0	0	N/A	N/A	Salmonella_enterica_16S_rRNA_(rrsD)_mutation_conferring_resistance_to_spectinomycin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin (1); Escherichia_coli_16S_rRNA_(rrsH)_mutation_conferring_resistance_to_spectinomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_G418 (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_neomycin (1); Cutibacterium_acnes_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_hygromycin_B (1); Helicobacter_pylori_16S_rRNA_mutation_conferring_resistance_to_tetracycline (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_amikacin (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_kanamycin (1); Escherichia_coli_16S_rRNA_(rrnB)_mutation_conferring_resistance_to_tetracycline (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_capreomycin (1); Mycobacteroides_abscessus_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_viomycin (1); Pasteurella_multocida_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Neisseria_meningitidis_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_viomycin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_gentamicin_C (1); Borreliella_burgdorferi_16S_rRNA_mutation_conferring_resistance_to_gentamicin (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_kanamycin_A (1); Escherichia_coli_16S_rRNA_(rrsB)_mutation_conferring_resistance_to_streptomycin (1); Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_neomycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycolicibacterium_smegmatis_16S_rRNA_(rrsA)_mutation_conferring_resistance_to_kanamycin_A (1); Mycobacteroides_chelonae_16S_rRNA_mutation_conferring_resistance_to_tobramycin (1)	1542	16s rRNA with mutation conferring resistance to aminoglycoside antibiotics	aminoglycoside antibiotic	antibiotic target alteration
